source,target,weight
4821,8642,1
4821,2071,1
4821,160,1
4821,4652,1
4821,5919,1
4821,8229,1
4821,177,1
4821,3846,1
4821,4292,1
4821,8093,1
4821,9786,1
4821,8428,1
4821,2739,1
4821,4292,1
4821,9255,1
4821,7500,1
4821,8642,1
4821,6436,1
4821,6436,1
4821,6145,1
4821,8857,1
4821,6819,1
4821,9381,1
4821,7131,1
4821,2358,1
4821,6819,1
4821,6436,1
4821,7131,1
4821,3291,1
4821,7131,1
4821,686,1
4821,7131,1
4821,6566,1
4821,4709,1
4821,2739,1
4821,7584,1
4821,2537,1
4821,9626,1
4821,3618,1
4821,6677,1
4821,3474,1
4821,2441,1
4821,7131,1
4821,6832,1
4821,4014,1
4821,4268,1
4821,5363,1
4821,3084,1
4821,8214,1
4821,7131,1
4821,4292,1
4821,3178,1
4821,9786,1
8264,4857,1
8264,4461,1
8264,5720,1
8264,8347,1
8264,2745,1
8264,796,1
8264,8391,1
8264,4267,1
8264,2795,1
8264,7710,1
8264,3434,1
8264,3533,1
8264,9944,1
8264,4857,1
8264,5421,1
8264,8611,1
8264,2795,1
8264,3572,1
8264,176,1
8264,6436,1
8264,5128,1
8264,9493,1
8264,7671,1
8264,1913,1
8264,7825,1
8264,213,1
8264,7465,1
8264,6228,1
8264,8033,1
8264,2641,1
8264,9393,1
8264,8347,1
8264,255,1
8264,5249,1
7014,5174,1
7014,8797,1
7014,763,1
7014,1227,1
7014,45,1
7014,2953,1
7014,10344,1
7014,4678,1
7014,441,1
7014,3473,1
7014,10091,1
7014,9845,1
7014,7532,1
7014,9030,1
7014,3252,1
7014,5962,1
7014,7124,1
7014,10088,1
7014,8068,1
7014,8714,1
7014,3252,1
7014,5962,1
7014,3218,1
7014,3773,1
7014,3827,1
7014,2864,1
7014,7124,1
7599,6601,1
7599,6199,1
7599,6136,1
7599,1657,1
7599,188,1
7599,861,1
7599,892,1
7599,5141,1
9364,3096,1
9364,2555,1
9364,3635,1
9364,149,1
9364,9904,1
9364,6108,1
9364,6319,1
9364,68,1
9364,6899,1
9364,5664,1
9364,5659,1
9364,8383,1
9364,5205,1
9364,10083,1
9364,7799,1
9364,4541,1
9364,2407,1
9364,753,1
9364,5038,1
9364,7641,1
9364,6245,1
9364,5747,1
9364,1225,1
9364,9117,1
9364,6696,1
9364,1793,1
9364,4711,1
9364,4981,1
9364,2551,1
9364,8721,1
9364,7612,1
9364,6379,1
9364,4325,1
9364,2205,1
9364,7120,1
9364,5246,1
9364,1017,1
9123,1950,1
9123,10178,1
9123,1149,1
9123,1952,1
9123,567,1
9123,3842,1
9123,6695,1
9123,2278,1
9123,9869,1
9123,2627,1
9123,2958,1
9123,6704,1
9123,1149,1
9123,5582,1
9123,8843,1
9123,5168,1
8578,7208,1
8578,1811,1
8578,1308,1
8578,678,1
8578,1579,1
8578,8015,1
8578,5033,1
8578,2226,1
8578,3421,1
8578,8761,1
8578,4427,1
8578,4748,1
8578,2338,1
8578,4275,1
8578,3729,1
8578,3884,1
9984,7807,1
9984,3055,1
9984,9996,1
9984,6917,1
9984,3031,1
9984,7255,1
9984,8544,1
9984,9491,1
9984,1049,1
9984,4224,1
9984,1594,1
9984,1818,1
9984,1198,1
9984,10287,1
9984,7379,1
2736,1102,1
2736,3706,1
2736,842,1
2736,6596,1
2736,8404,1
2736,1444,1
2736,2265,1
2736,9996,1
2736,5718,1
2736,1102,1
2736,7508,1
2736,3659,1
2736,9907,1
2736,1288,1
2736,3736,1
2736,1997,1
2736,8091,1
2736,6596,1
2736,4580,1
2736,7433,1
2736,9982,1
2736,2997,1
2736,9898,1
2736,6071,1
2736,952,1
2736,7179,1
2736,1885,1
2736,10107,1
2736,1340,1
2736,10228,1
2736,6357,1
2736,8973,1
2736,7780,1
2736,9244,1
2736,9297,1
2736,9805,1
2736,5214,1
2736,4041,1
2736,10311,1
2736,2092,1
2736,1857,1
2736,9655,1
2736,842,1
2736,1846,1
2736,1233,1
2736,3875,1
2736,5316,1
2736,10155,1
2736,8276,1
2736,5027,1
2736,8041,1
2736,5911,1
2736,3289,1
2736,2233,1
2736,2336,1
2736,10128,1
2736,379,1
2736,5082,1
2736,2109,1
2736,7981,1
2736,9803,1
2736,7311,1
2736,6491,1
2736,8988,1
2736,563,1
2736,9021,1
2736,8959,1
2736,6203,1
2736,10223,1
2736,3940,1
2736,9451,1
2736,842,1
2736,10300,1
2736,7874,1
2736,8620,1
2736,3458,1
2736,1948,1
2736,6699,1
2736,4451,1
2736,842,1
8384,4138,1
8384,8851,1
8384,9068,1
8384,9258,1
8384,2580,1
8384,10245,1
8384,5919,1
8384,7423,1
8384,8694,1
8384,163,1
8384,7651,1
8384,3567,1
8384,9837,1
8384,1958,1
8384,4117,1
8384,7600,1
8384,4864,1
8384,5102,1
8384,6820,1
8384,5465,1
8384,5005,1
8384,2540,1
8384,7139,1
8384,3605,1
8384,8406,1
8384,955,1
8384,8321,1
8384,1215,1
8384,44,1
8384,7423,1
8384,5994,1
8384,8806,1
8384,3165,1
8384,5272,1
8384,5102,1
8384,3558,1
8384,1718,1
8384,5465,1
8384,2563,1
8384,3147,1
8384,4138,1
8384,9258,1
8384,2580,1
8384,3850,1
8384,10245,1
8384,9987,1
8384,6572,1
8384,2553,1
8384,154,1
8384,294,1
8384,9575,1
8384,6947,1
8384,4138,1
8384,231,1
8384,2463,1
8384,2488,1
8384,233,1
8384,7252,1
8384,2403,1
8384,1271,1
8384,4744,1
8384,1208,1
8384,3485,1
8384,4753,1
8384,394,1
8384,6409,1
8384,2373,1
8384,5107,1
8384,2200,1
6740,7247,1
6740,7353,1
6740,7253,1
6740,1839,1
6740,5114,1
6740,5034,1
6740,1957,1
6740,1065,1
6740,8945,1
6740,7559,1
6740,5122,1
6740,6839,1
6740,5882,1
6740,9008,1
6740,5299,1
6740,10003,1
6740,4089,1
6740,7559,1
6740,500,1
6740,3453,1
6740,4619,1
6740,1439,1
6740,8256,1
6740,1710,1
6740,5467,1
6740,6555,1
6740,7225,1
6740,7878,1
6740,2661,1
6740,5440,1
7374,9169,1
7374,8837,1
7374,3475,1
7374,7929,1
7374,1799,1
7374,4567,1
7374,1492,1
7374,104,1
7374,4056,1
7374,4198,1
7374,3833,1
7374,9569,1
7374,1884,1
7374,5788,1
7374,8404,1
7374,322,1
7374,2172,1
7374,5917,1
7374,1345,1
7374,9515,1
7374,7238,1
7374,1072,1
7374,2635,1
7374,3890,1
7374,8183,1
7374,5712,1
7374,8001,1
7374,2161,1
7374,1689,1
7374,7252,1
7374,6768,1
7374,1645,1
7374,4894,1
7374,8999,1
7374,2920,1
7374,597,1
7374,9990,1
7374,7119,1
7374,8837,1
7374,1492,1
7374,104,1
7374,4198,1
8084,8804,1
8084,3290,1
8084,2886,1
8084,9788,1
8084,1727,1
8084,2189,1
8084,9127,1
8084,5283,1
8084,5584,1
8084,1647,1
8084,887,1
8084,7536,1
8084,1225,1
8084,7780,1
8084,2268,1
8084,9396,1
8084,8235,1
8084,5181,1
8084,7548,1
8084,701,1
8084,9788,1
8084,1437,1
8084,4925,1
8084,92,1
8084,5202,1
8084,1933,1
8084,7226,1
8084,8658,1
8084,970,1
4867,8838,1
4867,480,1
4867,1228,1
4867,6674,1
4867,28,1
4867,6644,1
4867,8838,1
4867,480,1
4867,9008,1
4867,9008,1
4867,28,1
4867,6644,1
4867,2592,1
4867,9795,1
4867,5017,1
4867,6490,1
4867,8828,1
4867,9902,1
1327,10320,1
1327,2891,1
1327,3958,1
1327,1496,1
1327,9588,1
1327,4554,1
1327,6509,1
1327,2646,1
1327,4705,1
1327,577,1
1327,3902,1
1327,1015,1
1327,6010,1
1327,8519,1
1327,5517,1
1327,5623,1
1327,9282,1
1327,2708,1
1327,6215,1
1327,8291,1
1327,10248,1
1327,5739,1
1327,1960,1
1327,4044,1
1327,5996,1
1327,2333,1
1327,6706,1
1327,8948,1
1327,1978,1
1327,2514,1
1327,7675,1
1327,6301,1
1327,4497,1
1327,2891,1
1327,293,1
1327,8102,1
1327,508,1
1327,2708,1
1327,1177,1
1327,2285,1
1327,2299,1
1327,8940,1
1327,4783,1
1327,7358,1
1327,5166,1
1327,2831,1
1327,9200,1
1327,777,1
1327,9588,1
1327,4847,1
1327,577,1
1327,6010,1
1327,5623,1
1327,9282,1
1327,8291,1
1327,5739,1
1327,3718,1
1327,2207,1
1327,7358,1
1327,5327,1
1327,6993,1
1327,6688,1
1327,4266,1
1327,7675,1
10021,1375,1
10021,797,1
10021,3578,1
10021,8559,1
10021,7629,1
10021,5854,1
10021,1360,1
10021,5274,1
10021,2695,1
10021,9004,1
10021,3847,1
10021,4344,1
10021,7170,1
10021,4212,1
10021,6232,1
10021,3093,1
10021,257,1
10021,3219,1
10021,1688,1
10021,263,1
10021,7490,1
10021,6164,1
10021,4213,1
10021,8369,1
10021,795,1
10021,6227,1
3917,5108,1
3917,3886,1
3917,5594,1
3917,1539,1
3917,8235,1
3917,6262,1
3917,3290,1
3917,6801,1
3917,2676,1
3917,3328,1
3917,4121,1
3917,1163,1
3917,671,1
3917,7017,1
3917,715,1
3917,6077,1
3917,5152,1
3917,7183,1
3917,2589,1
3917,2676,1
1847,903,1
1847,2901,1
1847,11,1
1847,2183,1
1847,3049,1
1847,5374,1
1847,10085,1
1847,3249,1
1847,3413,1
1847,2393,1
1847,4221,1
1847,3919,1
1847,8252,1
1847,7231,1
1847,8831,1
5893,3248,1
5893,3388,1
5893,2172,1
5893,9152,1
5893,6901,1
5893,1345,1
5893,5712,1
5893,3868,1
5893,2653,1
5893,7252,1
5893,7125,1
5893,7503,1
5893,8164,1
5893,2821,1
5893,1751,1
5893,2574,1
5893,7573,1
5893,2359,1
5893,3032,1
5893,5323,1
5893,6947,1
5893,1695,1
5893,1386,1
5893,6964,1
5893,6583,1
5893,4148,1
5893,115,1
5893,6155,1
5893,6748,1
5893,3868,1
5893,196,1
5893,7125,1
5893,7541,1
5893,9400,1
5893,1271,1
5893,6382,1
5893,3623,1
5893,8290,1
5893,8818,1
5893,738,1
5893,5852,1
5893,899,1
5893,5323,1
5893,6367,1
5893,4840,1
5893,5890,1
5893,4202,1
5893,5954,1
5893,717,1
5893,9400,1
5893,2403,1
5893,2973,1
5893,1970,1
5893,5323,1
5893,6947,1
5893,5399,1
5893,2675,1
5893,3248,1
5893,917,1
5893,7080,1
5893,4792,1
5893,5807,1
5893,5605,1
5893,3834,1
5893,5954,1
5893,1845,1
5893,6748,1
5893,8737,1
5893,4422,1
5893,8227,1
5893,9089,1
5893,5663,1
5893,7541,1
5893,2403,1
5893,10143,1
5893,3065,1
5893,4681,1
5893,4986,1
5893,7232,1
5893,1970,1
5893,2494,1
5893,9213,1
5893,5323,1
5893,7240,1
5893,8072,1
5893,9169,1
5893,2824,1
5893,431,1
5893,8114,1
5893,9223,1
5893,5513,1
5893,6348,1
5893,8656,1
5893,2119,1
7470,1100,1
7470,1945,1
7470,849,1
7470,5669,1
7470,4073,1
7470,9921,1
7470,2967,1
7470,7046,1
7470,6343,1
7470,5856,1
7470,3387,1
7470,7835,1
7470,10081,1
7470,1873,1
7838,9136,1
7838,5765,1
7838,1474,1
7838,6709,1
7838,9577,1
7838,5436,1
7838,3704,1
7838,2671,1
7838,786,1
7838,2536,1
7838,1879,1
7838,1263,1
7838,4136,1
7838,6061,1
7838,3139,1
7838,1203,1
7838,1474,1
7838,1990,1
7838,816,1
7838,769,1
7838,4931,1
7838,8020,1
7838,5348,1
7838,9967,1
7838,7968,1
7838,6549,1
7838,6787,1
7838,6946,1
7838,4058,1
7838,6952,1
7838,7445,1
7838,1800,1
7838,2841,1
7838,9090,1
7838,8020,1
352,1907,1
352,6918,1
352,4494,1
352,8904,1
352,1907,1
352,606,1
352,6918,1
352,4494,1
352,8670,1
352,8904,1
8682,969,1
8682,7615,1
8682,4064,1
8682,10033,1
8682,5790,1
8682,481,1
8682,915,1
8682,1333,1
8682,7580,1
8682,2716,1
8682,4358,1
8682,4007,1
8682,9652,1
8682,7429,1
8682,7491,1
8682,33,1
8682,6746,1
8682,6570,1
8682,9745,1
673,1854,1
673,535,1
673,2853,1
673,6113,1
673,8323,1
673,7917,1
673,650,1
673,4292,1
673,1220,1
673,8698,1
673,5286,1
673,7008,1
673,8521,1
673,2748,1
673,2895,1
673,4905,1
673,6955,1
673,947,1
673,3794,1
673,8910,1
673,4878,1
673,4474,1
673,3847,1
673,6320,1
673,7495,1
673,4699,1
673,2106,1
673,5330,1
673,697,1
7604,6840,1
7604,4650,1
7604,4414,1
7604,1216,1
7604,295,1
7604,14,1
7604,3146,1
7604,559,1
7604,2242,1
7604,10254,1
7604,1322,1
7604,7360,1
7604,10001,1
7604,6069,1
7604,4526,1
7604,8294,1
7604,4207,1
7604,7598,1
7604,8618,1
7604,2450,1
7604,9878,1
7604,5064,1
7604,3494,1
7604,6797,1
7604,8133,1
7604,906,1
7604,14,1
7604,404,1
7604,1449,1
7604,3339,1
7604,151,1
7604,4484,1
7604,5011,1
7604,4207,1
7604,1286,1
7604,6036,1
7604,9107,1
7604,3985,1
7604,8618,1
7604,8618,1
7604,9099,1
7604,1968,1
7604,8610,1
7604,559,1
7604,1322,1
7604,7598,1
7604,1826,1
10010,1673,1
10010,3303,1
10010,1180,1
10010,1325,1
8400,10066,1
8400,3042,1
8400,8292,1
8400,1901,1
8400,8002,1
8400,910,1
8400,7923,1
8400,7888,1
8400,2502,1
8400,954,1
8400,8317,1
8400,321,1
8400,341,1
8400,9234,1
8400,4473,1
8400,6138,1
8400,10206,1
8400,134,1
8400,272,1
8400,9375,1
8400,7201,1
8400,4255,1
8400,701,1
8400,5383,1
8400,7770,1
3822,7392,1
3822,10097,1
3822,6856,1
3822,3820,1
3822,1997,1
3822,7943,1
3822,2599,1
3822,8319,1
3822,8835,1
3822,1141,1
3822,6380,1
3822,6130,1
3822,3122,1
3822,3568,1
3822,5572,1
3822,6089,1
3822,5657,1
3822,10160,1
3822,9138,1
3822,6443,1
3822,6571,1
3822,2559,1
3822,219,1
3822,2650,1
3822,2956,1
3822,4336,1
3822,9251,1
3822,7271,1
3822,1765,1
3822,2621,1
3822,7720,1
3822,4972,1
3822,9009,1
3822,540,1
3822,3565,1
3822,9003,1
3822,8880,1
3822,885,1
3822,5188,1
3822,6430,1
3822,8964,1
3822,2792,1
3822,289,1
3822,7558,1
3822,7774,1
3822,1816,1
3822,9943,1
3822,5612,1
3958,9934,1
3958,9387,1
3958,3296,1
3958,1895,1
3958,9979,1
3958,3895,1
3958,8456,1
3958,5271,1
3958,3436,1
3958,7971,1
3958,9132,1
3958,3957,1
3958,712,1
3958,4109,1
3958,9156,1
3958,3061,1
3958,3311,1
3958,3539,1
3958,9291,1
3958,2821,1
3958,7262,1
3958,2785,1
3958,10149,1
3958,1270,1
3958,1445,1
3958,1501,1
3958,4605,1
3958,1261,1
3958,10135,1
3958,9979,1
3958,4910,1
3958,3436,1
3958,7971,1
3958,10320,1
3958,2891,1
3958,1496,1
3958,9588,1
3958,4554,1
3958,6509,1
3958,2646,1
3958,4705,1
3958,577,1
3958,3902,1
3958,1015,1
3958,6010,1
3958,8519,1
3958,5517,1
3958,5623,1
3958,9282,1
3958,2708,1
3958,6215,1
3958,8291,1
3958,10248,1
3958,5739,1
3958,1960,1
3958,4044,1
3958,5996,1
3958,2333,1
3958,6706,1
3958,8948,1
3958,1327,1
3958,1978,1
3958,2514,1
3958,7675,1
3958,6301,1
3958,4497,1
3958,4953,1
3958,612,1
3958,8319,1
3958,4040,1
3958,1081,1
3958,260,1
3958,2533,1
3958,5434,1
3958,9656,1
3958,1066,1
3958,817,1
3958,8481,1
3958,8163,1
3958,6630,1
3958,1496,1
3958,4098,1
3958,3181,1
3958,5310,1
3958,8311,1
3958,8762,1
3958,3660,1
3958,8664,1
3958,9409,1
3958,9552,1
3958,1015,1
3958,5043,1
3958,4063,1
3958,7914,1
3958,8896,1
3958,9707,1
3958,9269,1
3958,7115,1
3958,4512,1
3958,3696,1
3958,7820,1
3958,8098,1
3958,8502,1
3958,8538,1
3958,6706,1
3958,4916,1
3958,9482,1
3958,1405,1
3958,9635,1
3958,1978,1
3958,90,1
6508,7829,1
6508,2811,1
6508,4876,1
6508,2382,1
6508,802,1
6508,8540,1
6508,3570,1
6508,5137,1
6508,1033,1
6508,480,1
6508,384,1
6508,5968,1
6508,3457,1
6508,7418,1
6508,3038,1
6508,6664,1
6508,1311,1
6508,23,1
6508,1785,1
6508,2608,1
6508,2771,1
6508,6487,1
6508,1602,1
6508,3707,1
6508,8191,1
6508,9702,1
6508,3883,1
6508,5626,1
6508,1862,1
6508,8239,1
6508,5647,1
6508,3137,1
6508,7131,1
6508,7038,1
6508,2771,1
6508,1602,1
6508,3707,1
6508,7031,1
6508,1862,1
6508,4868,1
6508,10018,1
6508,7131,1
8544,3412,1
8544,9387,1
8544,4917,1
8544,8616,1
8544,7880,1
8544,4244,1
8544,4117,1
8544,1714,1
8544,6265,1
8544,4530,1
8544,6662,1
8544,4917,1
8544,1546,1
8544,6610,1
8544,8028,1
8544,4792,1
8544,5807,1
8544,9135,1
8544,4917,1
8544,6846,1
8544,1836,1
8544,385,1
8544,4782,1
8544,9732,1
8544,1546,1
8544,3679,1
8544,7772,1
8544,6466,1
8544,4117,1
8544,4530,1
8544,5999,1
8544,7600,1
8544,5458,1
8544,10217,1
8544,5567,1
8544,9571,1
8544,7706,1
8544,6662,1
8544,5866,1
8544,7619,1
8544,7107,1
8544,7408,1
8544,7453,1
8544,4236,1
8544,2856,1
8544,2086,1
8544,6865,1
8544,5235,1
8544,8198,1
8544,5567,1
8544,4497,1
8544,1836,1
8544,519,1
8544,5235,1
8544,1555,1
8544,7807,1
8544,3055,1
8544,9996,1
8544,6917,1
8544,3031,1
8544,7255,1
8544,9491,1
8544,1049,1
8544,4224,1
8544,1594,1
8544,1818,1
8544,9984,1
8544,1198,1
8544,10287,1
8544,7379,1
8544,4917,1
8544,9802,1
8544,2856,1
8544,2993,1
8544,10337,1
8544,69,1
8544,6662,1
8544,3386,1
2767,4842,1
2767,2764,1
2767,1076,1
2767,8054,1
2767,8557,1
2767,3251,1
2767,4977,1
2767,8022,1
2767,7307,1
2767,4900,1
2767,3518,1
2767,2636,1
2767,1273,1
2767,9377,1
2767,6563,1
2767,10053,1
2767,7446,1
2767,8969,1
2767,10177,1
2767,4798,1
2767,2195,1
2767,527,1
2767,5504,1
2767,285,1
2767,5467,1
2767,6819,1
2767,7235,1
2767,8026,1
2767,7956,1
2767,1971,1
2767,5075,1
2767,7216,1
2767,293,1
2767,7767,1
2767,8106,1
2767,1503,1
2767,5644,1
2767,5857,1
2767,4016,1
2767,3989,1
2767,4015,1
2767,1199,1
2767,4234,1
2767,6196,1
2767,8113,1
2767,5592,1
2767,2062,1
2767,820,1
2767,1401,1
2767,5766,1
2767,8221,1
2767,3107,1
2767,4683,1
2767,508,1
2767,2653,1
2767,430,1
2767,4649,1
2767,7294,1
2767,6140,1
2767,73,1
2767,3983,1
2767,4926,1
2767,5475,1
2767,8124,1
2767,6557,1
2767,7315,1
2767,8209,1
2767,2181,1
2767,2985,1
2767,8479,1
2767,828,1
2767,1189,1
2767,3550,1
2767,3127,1
2767,2541,1
2767,2085,1
2767,6205,1
2767,3765,1
2767,1456,1
2767,1785,1
2767,7007,1
2767,5865,1
2767,3994,1
2767,2065,1
2767,2125,1
2767,1435,1
2767,143,1
2767,5756,1
2767,8137,1
2767,7771,1
2767,8912,1
7241,1018,1
7241,2477,1
7241,2329,1
7241,589,1
7241,10173,1
7241,6328,1
7241,5665,1
7241,1673,1
7241,6526,1
7241,8962,1
7241,8701,1
7241,5570,1
7241,7726,1
7241,2789,1
7241,8962,1
7241,8114,1
7241,4415,1
7241,2149,1
7241,6526,1
7241,2789,1
7241,10030,1
7241,4268,1
7241,6328,1
7241,6328,1
7241,5665,1
7241,5050,1
7241,5570,1
7241,7498,1
7241,3904,1
7241,4415,1
7241,5886,1
7241,1912,1
7241,9741,1
7241,2149,1
7241,5570,1
7241,7564,1
7241,4268,1
7241,7131,1
7241,9666,1
7241,9503,1
7241,6328,1
7241,6526,1
7241,9418,1
7241,5570,1
7241,8701,1
7241,7726,1
7241,2789,1
821,6398,1
821,7162,1
821,5915,1
821,6406,1
821,5282,1
821,7714,1
821,709,1
821,2272,1
821,2682,1
821,5182,1
821,8856,1
821,594,1
821,5860,1
821,637,1
821,2173,1
821,7023,1
821,1237,1
821,10352,1
821,6369,1
1102,8404,1
1102,5667,1
1102,9996,1
1102,2804,1
1102,9762,1
1102,5410,1
1102,3503,1
1102,9439,1
1102,2180,1
1102,5350,1
1102,3091,1
1102,4104,1
1102,4850,1
1102,616,1
1102,6040,1
1102,1815,1
1102,1004,1
1102,6504,1
1102,8790,1
1102,4229,1
1102,788,1
1102,5385,1
1102,7550,1
1102,4094,1
1102,3496,1
1102,7508,1
1102,1288,1
1102,8091,1
1102,8404,1
1102,1444,1
1102,2265,1
1102,9996,1
1102,5718,1
1102,7508,1
1102,3659,1
1102,9907,1
1102,1288,1
1102,3736,1
1102,2736,1
1102,1997,1
1102,8091,1
1102,6596,1
1102,3706,1
1102,2736,1
1102,842,1
1102,6596,1
1102,9948,1
1102,1904,1
8848,1772,1
8848,5024,1
8848,1411,1
8848,2081,1
8848,2742,1
8848,8156,1
8848,8918,1
8848,3177,1
8848,9742,1
8848,9317,1
8848,8660,1
8848,8615,1
8848,3996,1
8848,195,1
8848,9342,1
8848,4589,1
8848,7335,1
8848,10167,1
8848,9899,1
8848,429,1
8848,3459,1
8848,3007,1
8848,1516,1
8848,1848,1
8848,6606,1
8848,8231,1
8848,1050,1
8848,3577,1
8848,898,1
8848,4288,1
8848,2534,1
8848,6285,1
8848,2177,1
8848,996,1
8848,888,1
8848,9672,1
8848,5093,1
796,3830,1
796,4494,1
796,2745,1
796,2420,1
796,4857,1
796,4461,1
796,5720,1
796,8347,1
796,2745,1
796,8391,1
796,8264,1
796,4267,1
796,2795,1
796,7710,1
796,3434,1
796,3533,1
796,9944,1
796,3175,1
796,5816,1
796,972,1
796,380,1
796,7733,1
796,3136,1
796,267,1
796,8336,1
796,7234,1
796,2066,1
796,8265,1
796,6835,1
796,8200,1
796,5650,1
796,7819,1
796,4708,1
796,2208,1
796,4978,1
796,5497,1
796,1918,1
796,4511,1
796,5859,1
796,4051,1
796,1226,1
796,6729,1
796,2420,1
796,4145,1
796,5335,1
7792,8658,1
7792,970,1
7792,3510,1
7792,196,1
5365,6126,1
5365,5944,1
5365,5660,1
5365,3784,1
5365,5976,1
5365,10231,1
5365,7848,1
5365,920,1
5365,3759,1
5365,4765,1
5365,7,1
5365,3650,1
5365,2924,1
5365,8607,1
5365,557,1
5365,1312,1
5365,3861,1
5365,959,1
5365,298,1
5365,8516,1
5365,5965,1
5365,4308,1
5365,4518,1
5365,7045,1
5365,8606,1
5365,2951,1
5365,7419,1
5365,3680,1
5365,366,1
5365,4280,1
5365,3725,1
5365,9491,1
5365,9799,1
5365,538,1
5365,10137,1
5365,6496,1
5365,8533,1
5365,1003,1
5365,3092,1
5365,9872,1
5365,3670,1
5365,6969,1
5365,2340,1
5365,4965,1
5365,8962,1
5365,3930,1
5365,9343,1
5365,3994,1
5365,3787,1
5365,1909,1
5365,135,1
5365,9010,1
5365,6329,1
5365,3510,1
5365,5673,1
5365,9951,1
5365,4005,1
5365,8618,1
5365,5244,1
5365,8086,1
3261,5584,1
3261,1148,1
3261,5564,1
3261,8972,1
3261,9968,1
3261,5547,1
3261,4941,1
3261,2998,1
3261,2687,1
3261,10007,1
3261,7955,1
3261,3220,1
3261,10005,1
3261,521,1
3261,5389,1
3261,2957,1
3261,2957,1
3261,5564,1
3261,521,1
3261,3337,1
3261,5564,1
3261,6711,1
3261,2464,1
3261,6357,1
3261,8566,1
3261,521,1
3096,2555,1
3096,3635,1
3096,149,1
3096,9904,1
3096,6108,1
3096,6319,1
3096,68,1
3096,6899,1
3096,9364,1
3096,5664,1
3096,5659,1
3096,8383,1
3096,5205,1
1811,7208,1
1811,1308,1
1811,678,1
1811,1579,1
1811,8015,1
1811,5033,1
1811,2226,1
1811,3421,1
1811,8761,1
1811,4427,1
1811,4748,1
1811,2338,1
1811,4275,1
1811,8578,1
1811,3729,1
1811,3884,1
9795,9840,1
9795,4498,1
9795,4095,1
9795,568,1
9795,6740,1
9795,4826,1
9795,139,1
9795,6779,1
9795,4590,1
9795,9908,1
9795,3428,1
9795,6049,1
9795,6490,1
9795,8821,1
9795,8828,1
9795,5017,1
9795,6490,1
9795,8828,1
9795,4867,1
9795,9902,1
10336,6861,1
10336,1121,1
10336,6271,1
10336,1024,1
10336,4219,1
10336,10177,1
10336,1522,1
10336,4755,1
10336,935,1
10336,3888,1
10336,6999,1
10336,8599,1
10336,531,1
10336,5454,1
10336,2738,1
10336,4641,1
10336,6313,1
699,3082,1
699,5015,1
699,52,1
699,10105,1
699,2310,1
6715,6839,1
6715,9827,1
6715,4134,1
6715,3851,1
6715,3848,1
6715,2732,1
6715,6902,1
6715,2597,1
6715,4978,1
6715,7440,1
6715,5539,1
6715,8215,1
6715,5101,1
6715,10221,1
6715,9184,1
6715,2111,1
6715,5248,1
6715,3682,1
6715,6984,1
6715,3668,1
6715,8353,1
6715,8239,1
6715,2642,1
6715,7036,1
6715,302,1
6715,366,1
6715,9008,1
6715,3842,1
6715,2071,1
6715,2806,1
6715,2765,1
6715,487,1
5591,1667,1
5591,1400,1
5591,9233,1
5591,7543,1
5591,2376,1
5591,4284,1
5591,3306,1
5591,4330,1
5591,1801,1
5591,1568,1
5591,4654,1
5591,5442,1
5591,7913,1
5591,2028,1
5591,9747,1
5591,10265,1
5591,5293,1
5591,6421,1
5591,3034,1
5591,3387,1
5591,2071,1
5591,496,1
5591,6615,1
1523,7167,1
1523,6436,1
1523,607,1
1523,4836,1
1523,1940,1
1523,10243,1
1523,8131,1
1523,4095,1
1523,341,1
1523,3770,1
1523,4999,1
1523,6396,1
1523,8563,1
1523,3534,1
1523,196,1
1523,8332,1
1523,3510,1
1523,10360,1
1523,8639,1
1523,1691,1
1523,6436,1
1523,4281,1
5788,7374,1
5788,3833,1
5788,9569,1
5788,1884,1
5788,8404,1
5788,322,1
5788,2172,1
5788,5917,1
5788,1345,1
5788,9515,1
5788,7238,1
5788,1072,1
5788,2635,1
5788,3890,1
5788,8183,1
5788,5712,1
5788,8001,1
5788,2161,1
5788,1689,1
5788,7252,1
5788,6768,1
5788,1645,1
5788,4894,1
5788,8999,1
5788,2920,1
5788,597,1
5788,9990,1
5788,7119,1
5788,3833,1
5788,9569,1
5788,1884,1
5788,322,1
5788,4133,1
5788,7155,1
5788,1351,1
5788,2244,1
5788,4912,1
5788,3455,1
5788,2148,1
5788,9394,1
5788,4504,1
5788,3217,1
5788,6768,1
5788,4894,1
5788,2920,1
5788,597,1
7462,9331,1
7462,6734,1
7462,10264,1
7462,4675,1
7462,5316,1
7462,2819,1
7462,9803,1
7462,1156,1
7462,42,1
7462,2327,1
7462,5220,1
7462,3510,1
7462,10264,1
7462,53,1
7462,7690,1
7462,2819,1
7462,6448,1
7462,9224,1
7462,1370,1
7462,667,1
7462,1903,1
7462,4049,1
7462,1468,1
7462,7577,1
7462,3196,1
7462,1574,1
7462,551,1
7462,9844,1
7462,1893,1
7462,4478,1
7462,1485,1
7462,7309,1
7462,6252,1
7462,6139,1
7462,1451,1
7462,4857,1
7462,7968,1
7462,6483,1
7462,196,1
7462,3382,1
7462,2383,1
7462,176,1
7462,10130,1
7462,2064,1
7462,4563,1
7462,6621,1
7462,4675,1
4820,2158,1
4820,7705,1
4820,7333,1
4820,909,1
4820,1607,1
4820,2279,1
4820,4478,1
4820,4805,1
4963,8950,1
4963,3911,1
4963,271,1
